Nvec,Chunck,NN,Time,Error,Prob
2944,0,2962,1395.57,0.0022181983,1

2952,0,2962,1441.19,0.0022181983,1

2960,0,2962,1981.13,0.0022181983,1

2968,0,2962,1529.75,0.0022181983,1

2976,0,2962,1521.67,0.0022181983,1

2984,0,2962,1285.71,0.0022181983,1

2992,0,2962,1274.15,0.0022181983,1

3000,0,2962,1349.01,0.0022181983,1

3008,0,2962,1465.38,0.0022181983,1

3016,0,2962,1446.01,0.0022181983,1

3024,0,2962,1399.61,0.0022181983,1

3032,0,2962,1567.57,0.0022181983,1

3040,0,2962,1451.63,0.0022181983,1

3048,0,2962,1467.16,0.0022181983,1

3056,0,2962,1439.92,0.0022181983,1

3064,0,2962,1354.65,0.0022181983,1

3072,0,2962,1417.87,0.0022181983,1

3080,0,2962,1332.13,0.0022181983,1

3088,0,2962,1528.69,0.0022181983,1

3096,0,2962,1600.25,0.0022181983,1

3104,0,2962,1310.04,0.0022181983,1

3112,0,2962,1415.29,0.0022181983,1

3120,0,2962,1440.78,0.0022181983,1

3128,0,2962,1884.06,0.0022181983,1

3136,0,2962,1868.14,0.0022181983,1

3144,0,2962,1355.88,0.0022181983,1

3152,0,2962,1437.83,0.0022181983,1

3160,0,2962,1433.21,0.0022181983,1

3168,0,2962,1367.45,0.0022181983,1

3176,0,2962,1507.84,0.0022181983,1

3184,0,2962,1301.86,0.0022181983,1

3192,0,2962,1416.62,0.0022181983,1

3200,0,2962,1411.06,0.0022181983,1

3208,0,2962,1429.14,0.0022181983,1

3216,0,2962,1502.18,0.0022181983,1

3224,0,2962,1333.37,0.0022181983,1

3232,0,2962,1424.54,0.0022181983,1

3240,0,2962,1477,0.0022181983,1

3248,0,2962,1635.56,0.0022181983,1

3256,0,2962,1348.59,0.0022181983,1

3264,0,2962,1410.93,0.0022181983,1

3272,0,2962,1423.16,0.0022181983,1

3280,0,2962,1570.74,0.0022181983,1

3288,0,2962,1315.43,0.0022181983,1

3296,0,2962,1423.71,0.0022181983,1

3304,0,2962,1939.88,0.0022181983,1

3312,0,2962,1478.97,0.0022181983,1

3320,0,2962,1304.54,0.0022181983,1

3328,0,2962,1366.61,0.0022181983,1

3336,0,2962,1410.97,0.0022181983,1

3344,0,2962,1382.65,0.0022181983,1

3352,0,2962,1389.75,0.0022181983,1

3360,0,2962,1389.13,0.0022181983,1

3368,0,2962,1499.16,0.0022181983,1

3376,0,2962,1340.59,0.0022181983,1

3384,0,2962,1378.45,0.0022181983,1

3392,0,2962,1426.6,0.0022181983,1

3400,0,2962,1389.45,0.0022181983,1

3408,0,2962,1411.23,0.0022181983,1

3416,0,2962,1401.01,0.0022181983,1

3424,0,2962,1467.21,0.0022181983,1

3432,0,2962,1450.11,0.0022181983,1

3440,0,2962,1498.26,0.0022181983,1

3448,0,2962,1416.32,0.0022181983,1

3456,0,2962,1398.54,0.0022181983,1

3464,0,2962,1464.26,0.0022181983,1

3472,0,2962,1890.15,0.0022181983,1

3480,0,2962,1417.09,0.0022181983,1

3488,0,2962,1465.78,0.0022181983,1

3496,0,2962,1499.09,0.0022181983,1

3504,0,2962,1440.03,0.0022181983,1

3512,0,2962,1416.06,0.0022181983,1

3520,0,2962,1444.28,0.0022181983,1

3528,0,2962,1452.69,0.0022181983,1

