Ncache,Chunck,NN,Time,Error,Prob
25700,0,2962,1826.15,0.0022181971,1

25800,0,2962,1930.05,0.0022181971,1

25900,0,2962,1826,0.0022181971,1

26000,0,2962,1938.07,0.0022181971,1

26100,0,2962,1817.74,0.0022181971,1

26200,0,2962,1947.28,0.0022181971,1

26300,0,2962,1823.17,0.0022181971,1

26400,0,2962,1954.02,0.0022181971,1

26500,0,2962,1816.76,0.0022181971,1

26600,0,2962,1951.86,0.0022181971,1

26700,0,2962,1824.91,0.0022181971,1

26800,0,2962,1953.39,0.0022181971,1

26900,0,2962,1869.51,0.0022181971,1

27000,0,2962,1832.79,0.0022181971,1

27100,0,2962,1939.39,0.0022181971,1

27200,0,2962,1852.41,0.0022181971,1

27300,0,2962,1934.45,0.0022181971,1

27400,0,2962,1836.43,0.0022181971,1

27500,0,2962,1966.61,0.0022181971,1

27600,0,2962,1825.1,0.0022181971,1

27700,0,2962,1968.53,0.0022181971,1

27800,0,2962,1842.81,0.0022181971,1

27900,0,2962,1971.6,0.0022181971,1

28000,0,2962,1837.36,0.0022181971,1

28100,0,2962,2142.15,0.0022181971,1

28200,0,2962,1846.73,0.0022181971,1

28300,0,2962,1923.5,0.0022181971,1

28400,0,2962,1945.36,0.0022181971,1

28500,0,2962,1857.28,0.0022181971,1

28600,0,2962,2136.31,0.0022181971,1

28700,0,2962,1850.3,0.0022181971,1

28800,0,2962,1968.85,0.0022181971,1

28900,0,2962,1847.52,0.0022181971,1

29000,0,2962,1986.52,0.0022181971,1

29100,0,2962,1843.96,0.0022181971,1

29200,0,2962,1981.06,0.0022181971,1

29300,0,2962,1843.49,0.0022181971,1

29400,0,2962,1947.77,0.0022181971,1

29500,0,2962,1848.5,0.0022181971,1

29600,0,2962,1977.99,0.0022181971,1

29700,0,2962,1982.16,0.0022181971,1

29800,0,2962,1900.78,0.0022181971,1

29900,0,2962,1973.55,0.0022181971,1

30000,0,2962,1866.43,0.0022181971,1

30100,0,2962,2179.41,0.0022181971,1

30200,0,2962,1859.03,0.0022181971,1

30300,0,2962,2002.67,0.0022181971,1

30400,0,2962,1863.98,0.0022181971,1

30500,0,2962,1996.57,0.0022181971,1

30600,0,2962,1864.36,0.0022181971,1

30700,0,2962,1993.73,0.0022181971,1

30800,0,2962,1915.14,0.0022181971,1

30900,0,2962,1907.22,0.0022181971,1

31000,0,2962,1985.29,0.0022181971,1

31100,0,2962,1896.2,0.0022181971,1

31200,0,2962,2023.15,0.0022181971,1

31300,0,2962,1901.22,0.0022181971,1

31400,0,2962,2017.58,0.0022181971,1

31500,0,2962,1874.6,0.0022181971,1

31600,0,2962,2032.34,0.0022181971,1

31700,0,2962,1882.74,0.0022181971,1

31800,0,2962,2017.6,0.0022181971,1

31900,0,2962,2005.72,0.0022181971,1

32000,0,2962,1897.7,0.0022181971,1

32100,0,2962,2013.81,0.0022181971,1

32200,0,2962,1875.14,0.0022181971,1

32300,0,2962,2004.79,0.0022181971,1

32400,0,2962,1885.92,0.0022181971,1

32500,0,2962,2003.43,0.0022181971,1

32600,0,2962,1889.6,0.0022181971,1

32700,0,2962,2014.69,0.0022181971,1

32800,0,2962,2026.75,0.0022181971,1

32900,0,2962,1894.83,0.0022181971,1

33000,0,2962,2000,0.0022181971,1

33100,0,2962,1923.39,0.0022181971,1

33200,0,2962,2017.96,0.0022181971,1

33300,0,2962,1894.26,0.0022181971,1

33400,0,2962,2041.87,0.0022181971,1

33500,0,2962,1910.67,0.0022181971,1

33600,0,2962,2030.4,0.0022181971,1

33700,0,2962,2007.85,0.0022181971,1

33800,0,2962,1918,0.0022181971,1

33900,0,2962,2027.14,0.0022181971,1

34000,0,2962,1899.52,0.0022181971,1

34100,0,2962,2054.1,0.0022181971,1

34200,0,2962,1904.71,0.0022181971,1

34300,0,2962,2043.33,0.0022181971,1

34400,0,2962,1934.73,0.0022181971,1

34500,0,2962,2049.98,0.0022181971,1

34600,0,2962,1961.19,0.0022181971,1

34700,0,2962,1947.48,0.0022181971,1

34800,0,2962,2045.71,0.0022181971,1

34900,0,2962,1930,0.0022181971,1

35000,0,2962,2051.51,0.0022181971,1

35100,0,2962,2037.06,0.0022181971,1

35200,0,2962,1936.74,0.0022181971,1

35300,0,2962,2043.13,0.0022181971,1

35400,0,2962,1920.58,0.0022181971,1

35500,0,2962,2054.62,0.0022181971,1

35600,0,2962,2051.28,0.0022181971,1

35700,0,2962,1956.91,0.0022181971,1

35800,0,2962,2095.91,0.0022181971,1

35900,0,2962,1941.96,0.0022181971,1

36000,0,2962,2062.39,0.0022181971,1

36100,0,2962,2052.48,0.0022181971,1

36200,0,2962,1937.36,0.0022181971,1

36300,0,2962,2078.23,0.0022181971,1

36400,0,2962,1994.7,0.0022181971,1

36500,0,2962,1943.81,0.0022181971,1

36600,0,2962,2057.74,0.0022181971,1

