Nvec,Chunck,NN,Time,Error,Prob
2216,30,2962,1267.6,0.0046137406,1
2224,30,2962,1275.4,0.0046137406,1
2232,30,2962,1273.53,0.0046137406,1
2240,30,2962,1279.32,0.0046137406,1
2248,30,2962,1280.8,0.0046137406,1
2256,30,2962,1288.97,0.0046137406,1
2264,30,2962,1293.12,0.0046137406,1
2272,30,2962,1296.87,0.0046137406,1
2280,30,2962,1301.91,0.0046137406,1
2288,30,2962,1305.28,0.0046137406,1
2296,30,2962,1311.94,0.0046137406,1
2304,30,2962,1318.63,0.0046137406,1
2312,30,2962,1321.33,0.0046137406,1
2320,30,2962,1669.09,0.0046137406,1
2328,30,2962,1334.17,0.0046137406,1
2336,30,2962,1338.59,0.0046137406,1
2344,30,2962,1342.32,0.0046137406,1
2352,30,2962,1343.93,0.0046137406,1
2360,30,2962,1351.38,0.0046137406,1
2368,30,2962,1355.01,0.0046137406,1
2376,30,2962,1355.07,0.0046137406,1
2384,30,2962,1363.89,0.0046137406,1
2392,30,2962,1368.97,0.0046137406,1
2400,30,2962,1376,0.0046137406,1
2408,30,2962,1376.79,0.0046137406,1
2416,30,2962,1382.59,0.0046137406,1
2424,30,2962,1386.8,0.0046137406,1
2432,30,2962,1386.74,0.0046137406,1
2440,30,2962,1394.01,0.0046137406,1
2448,30,2962,1403.11,0.0046137406,1
2456,30,2962,1401.43,0.0046137406,1
2464,30,2962,1408.5,0.0046137406,1
2472,30,2962,1410.5,0.0046137406,1
2480,30,2962,1416.39,0.0046137406,1
2488,30,2962,1419.45,0.0046137406,1
2496,30,2962,1434.19,0.0046137406,1
2504,30,2962,1430.63,0.0046137406,1
2512,30,2962,1432.53,0.0046137406,1
2520,30,2962,1437.21,0.0046137406,1
2528,30,2962,1442.84,0.0046137406,1
2536,30,2962,1453.44,0.0046137406,1
2544,30,2962,1454.22,0.0046137406,1
2552,30,2962,1461.7,0.0046137406,1
2560,30,2962,1467.65,0.0046137406,1
2568,30,2962,1468.94,0.0046137406,1
2576,30,2962,1471.3,0.0046137406,1
2584,30,2962,1478.82,0.0046137406,1
2592,30,2962,1482.61,0.0046137406,1
2600,30,2962,1489.74,0.0046137406,1
2608,30,2962,1490.55,0.0046137406,1
2616,30,2962,1502.12,0.0046137406,1
2624,30,2962,1501.07,0.0046137406,1
2632,30,2962,1503.55,0.0046137406,1
2640,30,2962,1510.25,0.0046137406,1
2648,30,2962,1514.24,0.0046137406,1
2656,30,2962,1518.29,0.0046137406,1
2664,30,2962,1521.37,0.0046137406,1
2672,30,2962,1526.78,0.0046137406,1
2680,30,2962,1529.9,0.0046137406,1
2688,30,2962,1534.15,0.0046137406,1
2696,30,2962,1543.75,0.0046137406,1
2704,30,2962,1544.56,0.0046137406,1
2712,30,2962,1549.15,0.0046137406,1
2720,30,2962,1560.44,0.0046137406,1
2728,30,2962,1569.67,0.0046137406,1
2736,30,2962,1564.94,0.0046137406,1
2744,30,2962,1567.89,0.0046137406,1
2752,30,2962,1578.24,0.0046137406,1
2760,30,2962,1581.8,0.0046137406,1
2768,30,2962,1582.99,0.0046137406,1
2776,30,2962,1585.53,0.0046137406,1
2784,30,2962,1596.68,0.0046137406,1
2792,30,2962,1599.82,0.0046137406,1
2800,30,2962,1601.06,0.0046137406,1
2808,30,2962,1603.63,0.0046137406,1
2816,30,2962,1611.24,0.0046137406,1
2824,30,2962,1616.88,0.0046137406,1
2832,30,2962,1624.08,0.0046137406,1
2840,30,2962,1626.18,0.0046137406,1
2848,30,2962,1633.78,0.0046137406,1
2856,30,2962,1634.33,0.0046137406,1
2864,30,2962,1638.49,0.0046137406,1
2872,30,2962,1645.67,0.0046137406,1
2880,30,2962,1645.39,0.0046137406,1
2888,30,2962,1650.18,0.0046137406,1
2896,30,2962,1658.59,0.0046137406,1
2904,30,2962,1660.9,0.0046137406,1
2912,30,2962,1666.94,0.0046137406,1
2920,30,2962,1671.34,0.0046137406,1
2928,30,2962,1676.78,0.0046137406,1
2936,30,2962,1684.31,0.0046137406,1
2944,30,2962,1682.75,0.0046137406,1
2952,30,2962,1692.83,0.0046137406,1
2960,30,2962,1698.22,0.0046137406,1
2968,30,2962,1703.23,0.0046137406,1
2976,30,2962,1703.21,0.0046137406,1
