Ncache,Chunck,NN,Time,Error,Prob
22400,70,2962,185.902,0.0046137406,1
22500,70,2962,182.4,0.0046137406,1
22600,70,2962,179.839,0.0046137406,1
22700,70,2962,180.56,0.0046137406,1
22800,70,2962,183.992,0.0046137406,1
22900,70,2962,196.412,0.0046137406,1
23000,70,2962,181.244,0.0046137406,1
23100,70,2962,180.829,0.0046137406,1
23200,70,2962,180.563,0.0046137406,1
23300,70,2962,181.773,0.0046137406,1
23400,70,2962,179.629,0.0046137406,1
23500,70,2962,180.277,0.0046137406,1
23600,70,2962,181.207,0.0046137406,1
23700,70,2962,188.275,0.0046137406,1
23800,70,2962,189.085,0.0046137406,1
23900,70,2962,182.701,0.0046137406,1
24000,70,2962,183.325,0.0046137406,1
24100,70,2962,182.297,0.0046137406,1
24200,70,2962,187.395,0.0046137406,1
24300,70,2962,187.201,0.0046137406,1
24400,70,2962,182.696,0.0046137406,1
24500,70,2962,262.554,0.0046137406,1
24600,70,2962,183.541,0.0046137406,1
24700,70,2962,185.186,0.0046137406,1
24800,70,2962,183.681,0.0046137406,1
24900,70,2962,185.507,0.0046137406,1
25000,70,2962,188.462,0.0046137406,1
25100,70,2962,227.235,0.0046137406,1
25200,70,2962,184.905,0.0046137406,1
25300,70,2962,183.919,0.0046137406,1
25400,70,2962,188.498,0.0046137406,1
25500,70,2962,184.083,0.0046137406,1
25600,70,2962,183.463,0.0046137406,1
25700,70,2962,183.798,0.0046137406,1
25800,70,2962,196.723,0.0046137406,1
25900,70,2962,183.789,0.0046137406,1
26000,70,2962,184.807,0.0046137406,1
26100,70,2962,182.719,0.0046137406,1
26200,70,2962,183.269,0.0046137406,1
26300,70,2962,184.052,0.0046137406,1
26400,70,2962,186.711,0.0046137406,1
26500,70,2962,246.481,0.0046137406,1
26600,70,2962,182.94,0.0046137406,1
26700,70,2962,183.67,0.0046137406,1
26800,70,2962,183.946,0.0046137406,1
26900,70,2962,185.059,0.0046137406,1
27000,70,2962,182.538,0.0046137406,1
27100,70,2962,182.566,0.0046137406,1
27200,70,2962,293.328,0.0046137406,1
27300,70,2962,184.837,0.0046137406,1
27400,70,2962,191.422,0.0046137406,1
27500,70,2962,188.094,0.0046137406,1
27600,70,2962,185.914,0.0046137406,1
27700,70,2962,185.394,0.0046137406,1
27800,70,2962,185.329,0.0046137406,1
27900,70,2962,185.017,0.0046137406,1
28000,70,2962,184.249,0.0046137406,1
28100,70,2962,186.35,0.0046137406,1
28200,70,2962,184.611,0.0046137406,1
28300,70,2962,185.271,0.0046137406,1
28400,70,2962,185.636,0.0046137406,1
28500,70,2962,186.607,0.0046137406,1
28600,70,2962,187.285,0.0046137406,1
28700,70,2962,187.556,0.0046137406,1
28800,70,2962,185.761,0.0046137406,1
28900,70,2962,186.14,0.0046137406,1
29000,70,2962,186.375,0.0046137406,1
29100,70,2962,185.509,0.0046137406,1
29200,70,2962,206.278,0.0046137406,1
29300,70,2962,187.352,0.0046137406,1
29400,70,2962,185.627,0.0046137406,1
29500,70,2962,188.172,0.0046137406,1
29600,70,2962,187.875,0.0046137406,1
29700,70,2962,188.273,0.0046137406,1
29800,70,2962,186.43,0.0046137406,1
29900,70,2962,189.728,0.0046137406,1
30000,70,2962,188.758,0.0046137406,1
30100,70,2962,187.469,0.0046137406,1
30200,70,2962,186.623,0.0046137406,1
30300,70,2962,187.818,0.0046137406,1
30400,70,2962,190.461,0.0046137406,1
30500,70,2962,186.681,0.0046137406,1
30600,70,2962,188.126,0.0046137406,1
30700,70,2962,189.777,0.0046137406,1
30800,70,2962,188.525,0.0046137406,1
30900,70,2962,204.094,0.0046137406,1
31000,70,2962,195.296,0.0046137406,1
31100,70,2962,194.955,0.0046137406,1
31200,70,2962,192.607,0.0046137406,1
31300,70,2962,188.284,0.0046137406,1
31400,70,2962,207.055,0.0046137406,1
31500,70,2962,188.145,0.0046137406,1
31600,70,2962,192.498,0.0046137406,1
31700,70,2962,189.428,0.0046137406,1
31800,70,2962,189.129,0.0046137406,1
31900,70,2962,196.745,0.0046137406,1
32000,70,2962,192.321,0.0046137406,1
32100,70,2962,192.289,0.0046137406,1
32200,70,2962,193.53,0.0046137406,1
32300,70,2962,195.818,0.0046137406,1
32400,70,2962,194.334,0.0046137406,1
32500,70,2962,194.277,0.0046137406,1
32600,70,2962,193.859,0.0046137406,1
32700,70,2962,195.006,0.0046137406,1
32800,70,2962,194.874,0.0046137406,1
32900,70,2962,196.085,0.0046137406,1
33000,70,2962,195.322,0.0046137406,1
33100,70,2962,196.016,0.0046137406,1
